?Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gas�leo A,Precio gas�leo Premium,Precio gas�leo B,Precio gas�leo C,Precio bioetanol,Precio biodi�sel,Precio gases licuados del petr�leo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidr�geno,R�tulo,Tipo venta,Rem.,Horario,Tipo servicio,,,,,,
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,LA LAGUNA,38203,"GLORIETA DEL BRASIL, S/N",N,-16.318556,28.481556,2025-04-30 23:00:00,1165,,,1.29,,1174,1283,,,,,799,,,,DISA PADRE ANCHIETA,P,OM,L-D: 06:00-22:00,"L-D: 06:00-10:00 (A), 10:00-18:00 (P), 18:00-22:00 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,LA LAGUNA,38203,"CR AUTOPISTA DEL NORTE, KM. 10,2",I,-16.324056,28.486083,2025-04-28 10:12:00,1219,,,1349,,1199,1309,,,,,,,,,BP SAN BENITO,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,LA LAGUNA,38204,"PLAZA SAN CRISTOBAL, 9",N,-16.313778,28.484639,2025-04-28 12:00:00,1149,,,1199,,1129,,,,,,,,,,TGAS,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,LA LAGUNA,38206,"CARRETERA TF-152 KM. 2,08",D,-16.349528,28.490056,2025-04-30 10:43:00,1169,,,1269,,1148,,,,,,,,,,PCAN,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,LA LAGUNA,38206,"CARRETERA TF-24 LA LAGUNA-EL PORTILLO KM. 2,2",I,-16.336667,28.473972,2025-04-30 10:49:00,1169,,,1298,,1158,,,,,,,,,,PCAN,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,LA LAGUNA,38234,"CARRETERA TF-12 LAS CANTERAS KM. 0,5",I,-16.301889,28.515222,2025-04-28 12:00:00,1214,,,1284,,1184,,,,,,,,,,TGAS LAS MERCEDES,P,dm,L-S: 07:00-22:00, D: 08:00-21:00,L-S: 07:00-22:00 (A),,,,,
SANTA CRUZ DE TENERIFE,SAN CRISTÓBAL DE LA LAGUNA,LA LAGUNA,38200,"CARRETERA TF-111 KM. 8,346",D,-16.290639,28.483917,2025-04-28 09:51:00,1148,,,1191,,1128,1069,,,,,,,,,OCÉANO,P,dm,L-S: 06:00-22:00, D: 07:00-22:00,L-S: 06:00-22:00 (A), D: 07:00-22:00 (A),,,,
SANTA CRUZ DE TENERIFE,SAN JUAN DE LA RAMBLA,SAN JUAN DE LA RAMBLA,38420,"CARRETERA TF-5 KM. 46,3",I,-16.642333,28.393972,2025-05-01 00:00:00,1149,,,1269,,1149,1274,,,,,,,,,REPSOL,P,OM,L-V: 05:30-20:30, S-D: 08:00-20:00,L-V: 05:30-20:30 (P), S-D: 08:00-20:00 (P),,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,SAN MIGUEL,38620,"AUTOPISTA AUTOPISTA DEL SUR KM. 64,9",D,-16.636556,28.052333,2025-05-01 00:00:00,1219,,,1349,,1185,1.31,,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,SAN MIGUEL,38620,"CARRETERA GENERAL DEL SUR KM. 80,8",I,-16.615694,28.099667,2025-04-30 15:30:00,1181,,,1262,,1.18,1303,,,,,,,,,DISA SAN MIGUEL,P,OM,L-D: 06:00-22:00,"L-V: 06:00-10:00 (A), 10:00-18:00 (P), 18:00-22:00 (A); S-D: 06:00-22:00 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,CARRETERA CARRETEA GENERAL A LAS GALLETAS-CHAFIRAS KM. S/N,I,-16.612694,28.05,2025-04-30 10:45:00,1116,,,1197,,1115,1238,,,,,799,,,,DISA LAS CHAFIRAS,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"CARRETERA A LOS ABRIGOS KM. 4,5",D,-16.611694,28.055833,2025-04-29 21:42:00,1105,,,1218,,1178,1238,,,,,,,,,CEPSA,P,dm,L-V: 06:00-20:00, S: 07:00-20:00, D: 07:00-14:00,L-V: 06:00-20:00 (A), S: 07:00-20:00 (A), D: 07:00-14:00 (A),,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"AVENIDA LUCIO DIAZ FLORES FEO, MZ 27, FINCA 11B, S7N",N,-16.614556,28.056056,2025-04-29 09:57:00,1015,,1017,1199,,1168,1009,,,,,,,,,OCÉANO,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"AVENIDA EUGENIO DOMINGUEZ SIERRA, 48",D,-16.628556,28.046639,2025-04-28 10:20:00,1209,,,1299,,1179,1269,,,,,784,,,,ESTACIÓN DE SERVICIO EL GOMERO,P,dm,L-D: 24H,L-D: 24H (P),,,,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"CALLE MENCEY ADJONA, S/N",D,-16.612417,28.054361,2025-05-01 14:13:00,1005,,,,,1005,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"AVENIDA MODESTO HERNANDEZ GONZALEZ, 7",D,-16.611694,28.049472,2025-04-30 10:43:00,1116,,,1197,,1115,,,,,,,,,,PCAN,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,ZOCAS (LAS),38628,"CARRETERA TF-65 KM. 3,9",I,-16.610389,28.084444,2025-04-28 11:20:00,1192,,,1264,,1.19,1299,,,,,,,,,REPSOL,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SAN SEBASTIÁN DE LA GOMERA,SAN SEBASTIAN DE LA GOMERA,38800,"PASEO FRED OLSEN, 3",D,-17.107556,28.089667,2025-04-28 10:30:00,1405,,,1.52,,1407,1499,,,,,,,,,DISA MUELLE GOMERA,P,OM,L-D: 07:00-23:00,"L-D: 07:00-10:00 (A), 10:00-18:00 (P), 18:00-23:00 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SAN SEBASTIÁN DE LA GOMERA,SAN SEBASTIAN DE LA GOMERA,38800,AVENIDA DE COLÓN,N,-17.113333,28.090861,2025-04-24 16:00:00,1405,,,1.52,,1407,1499,,,,,,,,,SAN SEBASTIAN,P,dm,L-V: 07:00-20:00, S: 08:00-13:00,L-V: 07:00-20:00 (A), S: 08:00-13:00 (A),,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE LA PALMA,SANTA CRUZ DE LA PALMA,38700,CARRETERA BAJAMAR KM. S/N,N,-17.768306,28.679917,2025-04-30 11:20:00,1.27,,,1.47,,,1.27,,,,,,,,,BP BAJAMAR,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE LA PALMA,SANTA CRUZ DE LA PALMA,38700,"AVENIDA LOS INDIANOS S/N, S/N",N,-17.768667,28.678611,2025-04-30 10:44:00,1259,,,1369,,1249,,,,,,,,,,DISA,P,dm,L-S: 06:30-22:00, D: 07:00-22:00,L-S: 06:30-22:00 (P), D: 07:00-22:00 (P),,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE LA PALMA,SANTA CRUZ DE LA PALMA,38700,"POLIGONO INDUSTRIAL MIRCA, S/N",D,-17.759917,28.69875,2025-04-30 13:35:00,1175,,,,,1169,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38001,"AVENIDA ANAGA (DE), S/N",D,-16.239611,28.482833,2025-05-01 00:00:00,1235,,,1352,,1223,1.32,,,,,,,,,CEPSA,P,OM,L-V: 06:00-22:00, S-D: 07:30-22:00,L-V: 06:00-22:00 (A), S-D: 07:30-22:00 (A),,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38002,AUTOVIA SANTA CRUZ - SAN ANDRES KM. S/N,D,-16.231611,28.488611,2025-05-01 07:00:00,1179,,,1299,,1159,1239,,,,,799,,,,DISA BALNEARIO II,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38007,"AVENIDA VENEZUELA, S/N",N,-16.271028,28.467389,2025-05-01 07:00:00,1099,,,1209,,1109,,,,,,,,,,DISA ARACAYU,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38007,"AVENIDA DE CANARIAS, 97",N,-16.270167,28.464806,2025-05-01 00:00:00,1199,,,1329,,1199,1309,,,,,,,,,BP CRUZ DEL SEÑOR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38007,"CALLE ORTEGA Y GASSET, 1",N,-16.265167,28.45725,2025-04-29 23:00:00,1165,,,1.27,,1175,1.23,,,,,,,,,DISA TRES DE MAYO,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38007,"CALLE FOMENTO, S/N,",N,-16.2535,28.458361,2025-05-01 07:00:00,1229,,,1339,,1239,,,,,,,,,,DISA FOMENTO,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38005,"AVENIDA TRES DE MAYO, 85",N,-16.261417,28.457722,2025-05-01 00:00:00,1199,,,1329,,1199,1309,,,,,,,,,BP AVENIDA 3 DE MAYO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38005,"VÍA VIA PENETRACION, KM. 0,184, S/N",N,-16.261417,28.4515,2025-04-30 15:30:00,1085,,,1235,,1095,1205,,,,,,,,,DISA VIA PENETRACION,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38009,"CARRETERA SANTA CRUZ- LA LAGUNA KM. 3,7",D,-16.279417,28.464056,2025-04-29 13:39:00,1184,,,1317,,1194,1.28,,,,,,,,,SHELL EL RAMONAL,P,OM,L-D: 06:00-22:00,L-D: 06:30-22:30 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38009,"CALLE FILIPINAS, 9",N,-16.268139,28.455028,2025-05-01 00:00:00,1099,,,1217,,1088,,,,,,,,,,CEPSA,P,OM,L-V: 07:00-15:00,L-V: 07:00-15:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38009,CARRETERA DEL ROSARIO C-822 KM. 2,N,-16.272306,28.458417,2025-05-01 07:00:00,1049,,,1169,,1059,1149,,,,,,,,,DISA TIO PINO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38009,CARRETERA DEL ROSARIO KM. 3,N,-16.278306,28.454278,2025-04-30 23:00:00,1145,,,1.25,,1155,1.23,,,,,,,,,E.S.SHELL OFRA,P,OM,L-D: 06:00-22:00,L-D: 07:00-23:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38010,"CALLE JESUS HERNANDEZ GUZMAN, 12",N,-16.281194,28.441806,2025-04-30 23:00:00,1095,,,1195,,1105,1.2,,,,,799,1665,,,DISA EL MAYORAZGO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38010,"POLIGONO EL MAYORAZGO, S/N",N,-16.284056,28.442083,2025-04-28 12:00:00,1064,,,1103,,1041,,,,,,,,,,TGAS-TU TRÉBOL,P,dm,L-S: 07:30-21:00, D: 08:00-14:00,L-S: 07:30-21:00 (A), D: 08:00-14:00 (A),,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38010,"CALLE SUBIDA AL MAYORAZGO, 7",D,-16.282361,28.445306,2025-04-28 08:48:00,1014,,,1.1,,1018,,,,,,,,,,"CANARY OIL, S.L.",P,dm,L-D: 24H,L-D: 24H (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38010,"CALLE PEDRO DE VALDIVIA, 9",N,-16.283444,28.452444,2025-04-29 13:39:00,1175,,,1.28,,1185,,,,,,,,,,DISA LAS DELICIAS,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38008,"AVENIDA ANGEL ROMERO, 17",D,-16.277056,28.463083,2025-05-01 07:00:00,1049,,,1167,,1038,1148,,,,,,,,,CEPSA,P,dm,L-D: 06:00-22:00,Sin datos,,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38109,"CALLE GUAIRE - URB.CUEVAS BLANCAS, S/N",N,-16.3045,28.427306,2025-05-01 07:00:00,1249,,,1334,,1229,1329,,,,,,,,,DISA CUEVAS BLANCAS,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38160,"POLIGONO EL MAYORAZGO, S/N",D,-16.278806,28.4435,2025-04-28 07:50:00,1095,,,,,1105,,,,,,,,,,CEPSA,P,dm,L-V: 05:00-14:00,L-V: 05:00-14:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38108,"CARRETERA GENERAL DEL SUR KM. 7,5",N,-16.305167,28.438528,2025-05-01 07:00:00,1155,,,1325,,1165,1285,,,,,,,,,DISA BARRANCO GRANDE,P,OM,L-S: 06:00-22:00, D: 08:00-22:00,"L-S: 06:00-06:30 (A), 06:30-22:00 (P); D: 08:00-22:00 (P)",,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38108,"CARRETERA CARRETERA GENERAL DEL SUR KM. 6,200",N,-16.3005,28.445028,2025-05-01 07:00:00,1.12,,,1284,,1.13,1244,,,,,,,,,DISA TACO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38108,CARRETERA LOS MAJUELOS - SOBRADILLO KM. S/N,N,-16.313667,28.441806,2025-05-01 07:00:00,1094,,,1264,,1104,1224,,,,,,,,,DISA EL SOBRADILLO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38108,CARRETERA ROSARIO (DEL) KM. 186,D,-16.291444,28.447056,2025-05-01 00:00:00,1015,,,1165,,1018,1128,,,,,823,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H (P),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38108,"AUTOPISTA TF-21 KM. 3,5",D,-16.282167,28.436528,2025-05-01 00:00:00,1015,,,1165,,1018,1128,,,,,,,,,MOEVE,P,OM,L-D: 24H,L-D: 24H (P),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38108,"CARRETERA GENERAL DEL SUR KM. 6,9",N,-16.303528,28.440222,2025-05-01 00:00:00,1199,,,1329,,1199,1309,,,,,,,,,BP TACO,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38108,"VÍA INTERIOR DEL PUERTO, S/N",D,-16.208639,28.496444,2025-05-01 14:00:00,1259,,,1384,,1239,1354,,,,,,,,,REPSOL,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38110,"CALLE LAURA GROTE DE LA PUERTA, 2",D,-16.281361,28.445778,2025-04-30 15:57:00,1015,,,,,1015,,,,,,,,,,GMOIL,P,dm,L-V: 24H, S: 06:00-20:00, D: 08:00-15:00,L-V: 24H (A), S: 06:00-20:00 (A), D: 08:00-15:00 (A),,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,AÑAZA,38111,"PG IND. AÑAZA PARC-39, S.N.",D,-16301,28.427472,2025-05-01 14:00:00,1249,,,1384,,1229,1354,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,EL ROSARIO,38190,"CARRETERA CARRETERA GENERAL DEL SUR KM. 9,2",N,-16317,28.425417,2025-04-30 23:00:00,1155,,,1261,,1.14,1239,,,,,,,,,DISA EL CHORRILLO,P,OM,L-D: 06:00-22:00,"L-V: 06:00-17:00 (P), 17:00-22:00 (A); S-D: 06:00-22:00 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38150,"AVENIDA FRANCISCO LA ROCHE, 1",N,-16.242889,28.479167,2025-05-01 07:00:00,1199,,,1309,,1209,,,,,,,,,,DISA NAUTICO,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,38150,AUTOVIA SANTA CRUZ-SAN ANDRES KM. S/N,I,-16.231889,28.489111,2025-05-01 07:00:00,1179,,,1299,,1159,1239,,,,,,,,,DISA BALNEARIO I,P,OM,L-D: 24H,L-D: 24H (P),,,,,,
SANTA CRUZ DE TENERIFE,SANTA ÚRSULA,SANTA URSULA,38390,CARRETERA GENERAL DEL NORTE KM. 31,N,-16.494333,28.425222,2025-05-01 07:00:00,1129,,,1229,,1089,1179,,,,,,,,,SHELL SANTA URSULA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
SANTA CRUZ DE TENERIFE,SANTA ÚRSULA,SANTA URSULA,38390,CARRETERA VIEJA KM. 213,I,-16.484667,28.428722,2025-04-28 10:26:00,1189,,,1289,,1149,,,,,,,,,,REPSOL,P,dm,L-S: 06:00-23:00, D: 07:00-23:00,L-S: 06:00-23:00 (P), D: 07:00-23:00 (P),,,,
SANTA CRUZ DE TENERIFE,SANTIAGO DEL TEIDE,SANTIAGO DEL TEIDE,38690,"CARRETERA GENERAL DEL SUR KM. 84,950",I,-16.812722,28.280833,2025-04-29 14:19:00,1.17,,,1295,,1.15,1.25,,,,,,,,,CEPSA,P,dm,L-S: 06:00-22:00, D: 7:00-21:30,L-S: 06:00-22:00 (A), D: 7:00-21:30 (A),,,,
SANTA CRUZ DE TENERIFE,SANTIAGO DEL TEIDE,TAMAIMO,38684,"AVENIDA CORONEL GORRIN, 37",I,-16.819028,28.270194,2025-04-26 10:10:00,1224,,,1.34,,1182,,,,,,,,,,DISA,P,dm,L-S: 06:00-22:00, D: 07:00-22:00,L-S: 06:00-22:00 (A), D: 07:00-22:00 (A),,,,
SANTA CRUZ DE TENERIFE,SANTIAGO DEL TEIDE,SANTIAGO DEL TEIDE,38436,"CARRETERA AVENIDA GENERAL FRANCO 3 KM. 82,9",D,-16.815583,28.293833,2025-04-25 00:00:00,1223,,,1319,,1184,,,,,,,,,,DISA,P,dm,L-S: 05:30-22:00, D: 05:30-21:00,L-S: 05:30-22:00 (A), D: 05:30-21:00 (A),,,,
SANTA CRUZ DE TENERIFE,SANTIAGO DEL TEIDE,SANTIAGO DEL TEIDE,38684,"CARRETERA PUERTO SANTIAGO - TAMAIMO KM. 1,5",I,-16.824278,28.260806,2025-04-28 10:30:00,1259,,,1363,,1218,1318,,,,,,,,,DISA BAJADA A LOS GIGANTES,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SAUZAL (EL),EL SAUZAL,38360,"CR TF-172, 0,9",D,-16.434917,28.475944,2025-04-29 14:24:00,1.19,,,1.29,,1.19,1.3,,,,,,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SAUZAL (EL),EL SAUZAL,38360,"CARRETERA GENERAL DEL NORTE KM. 20,65",N,-16.423583,28.472861,2025-04-28 00:01:00,1219,,,1349,,1199,1309,,,,,,,,,BP,P,dm,L-S: 06:00-23:00, D: 07:00-22:00,L-S: 06:00-23:00 (A), D: 07:00-22:00 (A),,,,
SANTA CRUZ DE TENERIFE,SAUZAL (EL),EL SAUZAL,38360,"AUTOPISTA TF-5 KM. 22,5",I,-16.438639,28.464444,2025-05-01 00:00:00,1185,,,1.31,,1169,1284,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SAUZAL (EL),EL SAUZAL,38360,"CARRETERA GRAL DEL NORTE KM. 20,400",N,-16.421222,28.473833,2025-04-28 10:30:00,1183,,,1283,,1183,,,,,,,,,,DISA EL SAUZAL,P,OM,L-D: 06:00-22:00,L-V: 06:00-22:00 (P), S-D: 06:00-22:00 (A),,,,,
SANTA CRUZ DE TENERIFE,SAUZAL (EL),RAVELO,38359,"CARRERA GENERAL DEL NORTE, 20,450",N,-16.415111,28461,2025-04-28 10:30:00,1185,,,1285,,1183,,,,,,,,,,DISA RAVELO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,SILOS (LOS),"SILOS, LOS",38470,"CALLE FELIX BENITEZ DE LUGO S/N LOS MORALITOS (GENERAL TF-142 KM 11), 28",N,-16.819528,28.365694,2025-04-29 23:00:00,1199,,,1319,,1189,1299,,,,,,,,,DISA LOS SILOS,P,OM,L-D: 06:00-22:00,L-S: 06:00-22:00 (P), D: 06:00-22:00 (A),,,,,
SANTA CRUZ DE TENERIFE,TACORONTE,TACORONTE,38350,"AUTOPISTA AUTOPISTA EL TORREON KM. 11,00",D,-16.397972,28.480694,2025-05-01 00:00:00,1199,,,1329,,1199,1309,,,,,,,,,BP,P,dm,L-S: 06:00-00:00, D: 08:00-14:00,L-S: 06:00-00:00 (A), D: 08:00-14:00 (A),,,,
SANTA CRUZ DE TENERIFE,TACORONTE,TACORONTE,38350,AUTOPISTA NORTE TF-5 KM. 16,I,-16383,28.487389,2025-05-01 00:00:00,1185,,,1285,,1183,1285,,,,,,,,,CEPSA,P,OM,L-D: 24H,"L-D: 00:00-05:59 (A), 05:59-22:00 (P), 22:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,TACORONTE,TACORONTE,38350,CARRETERA GENERAL DEL NORTE (TF-152  EN  TACORONTE KM. 152,N,-16.4085,28478,2025-04-28 10:30:00,1178,,,1278,,1178,1278,,,,,,,,,DISA TACORONTE,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,TACORONTE,TACORONTE,38350,CARRETERA GENERAL DEL NORTE KM. 79,D,-16.411778,28.477472,2025-04-30 00:00:00,1188,,,1288,,1188,1288,,,,,,,,,TGAS TACORONTE,P,dm,L-D: 24H,"L-S: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A); D: 00:00-06:00 (A), 06:00-23:00 (P), 23:00-23:59 (A)",,,,,,
SANTA CRUZ DE TENERIFE,TACORONTE,TACORONTE,38350,CARRETERA GENERAL NORTE  EN  CANTILLO EL KM. 386,D,-16.389139,28.486806,2025-04-29 15:27:00,1185,,,1285,,1183,1293,,,,,,,,,CEPSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,TACORONTE,TACORONTE,38350,"CALLE CAMINO REAL, 163",N,-16396,28.469528,2025-04-29 19:03:00,1185,,,1285,,1183,1293,,,,,,,,,CEPSA AGUA GARCIA,P,dm,L-S: 06:00-22:30, D: 08:00-22:00,L-S: 06:00-22:30 (P), D: 08:00-22:00 (P),,,,
SANTA CRUZ DE TENERIFE,TANQUE (EL),EL TANQUE,38435,CARRETERA TF-82 KM. 8,I,-16.777139,28.356333,2025-04-28 11:12:00,1179,,,1279,,1169,,,,,,,,,,REPSOL,P,dm,L-D: 06:00-21:00,L: 06:00-21:00 (A),,,,,,
SANTA CRUZ DE TENERIFE,TAZACORTE,TAZACORTE,38770,"AVENIDA LA CONSTITUCION, 4",N,-17.934722,28.641694,2025-04-29 12:28:00,1381,,,1476,,1.3,,,,,,,,,,SHELL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
SANTA CRUZ DE TENERIFE,TEGUESTE,TEGUESTE CENTRO,38280,CARRETERA GENERAL A PUNTA HIDALGO KM. 320,D,-16.350528,28.524306,2025-05-01 00:00:00,1199,,,1329,,1199,1309,,,,,,,,,BP TEGUESTE,P,OM,L-V: 06:00-22:00, S-D: 07:00-22:00,L-V: 06:00-22:00 (P), S-D: 07:00-22:00 (P),,,,
